batch,loss,size
2634,0.062166814,8
2635,0.12093624,8
2636,0.08327557,8
2637,0.13142845,8
2638,0.14421251,8
2639,0.09433463,8
2640,0.11492909,8
2641,0.11131845,8
2642,0.09628603,8
2643,0.102823295,8
2644,0.08453269,8
2645,0.09712544,8
2646,0.13046984,8
2647,0.076048374,8
2648,0.09523755,8
2649,0.07916389,8
2650,0.07912041,8
2651,0.10560924,8
2652,0.10384908,8
2653,0.08774582,8
2654,0.109793186,8
2655,0.112522505,8
2656,0.10329536,8
2657,0.080216594,8
2658,0.08291665,8
2659,0.12816909,8
2660,0.081455894,8
2661,0.1012888,8
2662,0.118376605,8
2663,0.08783226,8
2664,0.11093341,8
2665,0.10007675,8
2666,0.11554931,8
2667,0.087395325,8
2668,0.059680473,8
2669,0.11180826,8
2670,0.091711685,8
2671,0.06674272,8
2672,0.15797459,8
2673,0.108594276,8
2674,0.100781515,8
2675,0.11625571,8
2676,0.11648516,8
2677,0.08313285,8
2678,0.12180211,8
2679,0.09240829,8
2680,0.101391,8
2681,0.108245514,8
2682,0.11846588,8
2683,0.12009713,8
2684,0.08218074,8
2685,0.093463145,8
2686,0.120643176,8
2687,0.12643257,8
2688,0.08456891,8
2689,0.0824407,8
2690,0.13942388,8
2691,0.13068682,8
2692,0.09028853,8
2693,0.091409,8
2694,0.07538227,8
2695,0.07976774,8
2696,0.13469966,8
2697,0.07203137,8
2698,0.1180219,8
2699,0.119217165,8
2700,0.10133576,8
2701,0.11247604,8
2702,0.10375657,8
2703,0.07399684,8
2704,0.104013085,8
2705,0.09953604,8
2706,0.07911391,8
2707,0.11777195,8
2708,0.11454426,8
2709,0.09939528,8
2710,0.08959486,8
2711,0.098809645,8
2712,0.14488074,8
2713,0.1377639,8
2714,0.08430069,8
2715,0.096141994,8
2716,0.07317631,8
2717,0.099630274,8
2718,0.10558923,8
2719,0.07973398,8
2720,0.06820081,8
2721,0.06767923,8
2722,0.10016363,8
2723,0.088383354,8
2724,0.05060591,8
2725,0.083778456,8
2726,0.12579636,8
2727,0.088105135,8
2728,0.109056674,8
2729,0.12324768,8
2730,0.076127075,8
2731,0.10893332,8
2732,0.12000997,8
2733,0.14279589,8
2734,0.1408311,8
2735,0.16188039,8
2736,0.13152917,8
2737,0.12110426,8
2738,0.07959395,8
2739,0.10354249,8
2740,0.11854148,8
2741,0.102837175,8
2742,0.14286213,8
2743,0.12946555,8
2744,0.12889872,8
2745,0.09951546,8
2746,0.100145176,8
2747,0.111510105,8
2748,0.09432941,8
2749,0.1654302,8
2750,0.12596719,8
2751,0.10326306,8
2752,0.08626856,8
2753,0.14411704,8
2754,0.08253354,8
2755,0.074281015,8
2756,0.12595204,8
2757,0.122515924,8
2758,0.0960756,8
2759,0.08164341,8
2760,0.09361553,8
2761,0.09365858,8
2762,0.096858285,8
2763,0.056668025,8
2764,0.0899158,8
2765,0.12838139,8
2766,0.12865254,8
2767,0.0850989,8
2768,0.13013214,8
2769,0.094313815,8
2770,0.07534651,8
2771,0.086937666,8
2772,0.09882545,8
2773,0.072155744,8
2774,0.1370419,8
2775,0.12691024,8
2776,0.07706534,8
2777,0.07310515,8
2778,0.122404516,8
2779,0.10994916,8
2780,0.112369776,8
2781,0.10427188,8
2782,0.075138815,8
2783,0.07302674,8
2784,0.1387439,8
2785,0.072896436,8
2786,0.09671646,8
2787,0.12862478,8
2788,0.1359702,8
2789,0.08831054,8
2790,0.112476364,8
2791,0.12337706,8
2792,0.085611075,8
2793,0.09392224,8
2794,0.08044563,8
2795,0.09205036,8
2796,0.10807327,8
2797,0.09518524,8
2798,0.124049015,8
2799,0.13192765,8
2800,0.115037404,8
2801,0.09652924,8
2802,0.090605,8
2803,0.109945424,8
2804,0.070437096,8
2805,0.11234778,8
2806,0.15137684,8
2807,0.091256365,8
2808,0.07856647,8
2809,0.18716468,8
2810,0.119722776,8
2811,0.09634517,8
2812,0.10313258,8
2813,0.08985603,8
2814,0.11739607,8
2815,0.11741314,8
2816,0.12613547,8
2817,0.107075706,8
2818,0.11434585,8
2819,0.13477267,8
2820,0.116687305,8
2821,0.08043753,8
2822,0.10364828,8
2823,0.09568543,8
2824,0.09918743,8
2825,0.09938431,8
2826,0.075095795,8
2827,0.12114505,8
2828,0.08497509,8
2829,0.09907808,8
2830,0.0741313,8
2831,0.073389105,8
2832,0.12707388,8
2833,0.11282628,8
2834,0.108265646,8
2835,0.10828919,8
2836,0.06024455,8
2837,0.13191223,8
2838,0.10808497,8
2839,0.10713816,8
2840,0.07225779,8
2841,0.09602484,8
2842,0.08624749,8
2843,0.13300635,8
2844,0.108432174,8
2845,0.11496683,8
2846,0.09954208,8
2847,0.11970152,8
2848,0.09094957,8
2849,0.10014799,8
2850,0.09195485,8
2851,0.07625237,8
2852,0.10713491,8
2853,0.12464508,8
2854,0.08971055,8
2855,0.08001488,8
2856,0.09448221,8
2857,0.12006687,8
2858,0.0939866,8
2859,0.08625226,8
2860,0.08180969,8
2861,0.09225061,8
2862,0.09431941,8
2863,0.14738144,8
2864,0.10438246,8
2865,0.124487445,8
2866,0.08046031,8
2867,0.086572215,8
2868,0.10629338,8
2869,0.08429896,8
2870,0.12255589,8
2871,0.087858416,8
2872,0.069497466,8
2873,0.083330065,8
2874,0.12959926,8
2875,0.14609054,8
2876,0.12610649,8
2877,0.10572755,8
2878,0.09004856,8
2879,0.10110794,8
2880,0.090343654,8
2881,0.10193847,8
2882,0.103117645,8
2883,0.14215632,8
2884,0.13156481,8
2885,0.10426245,8
2886,0.11961758,8
2887,0.114214055,8
2888,0.12295246,8
2889,0.10623357,8
2890,0.08045783,8
2891,0.07460591,8
2892,0.09457918,8
2893,0.08864564,8
2894,0.12499692,8
2895,0.087880954,8
2896,0.13770029,8
2897,0.10441306,8
2898,0.11880905,8
2899,0.08024185,8
2900,0.08740474,8
2901,0.061433718,8
2902,0.11292029,8
2903,0.08318309,8
2904,0.07000345,8
2905,0.16021678,8
2906,0.09909953,8
2907,0.15505087,8
2908,0.09138054,8
2909,0.07871349,8
2910,0.09594418,8
2911,0.11892715,8
2912,0.09736269,8
2913,0.1292124,8
2914,0.060152702,8
2915,0.13417777,8
2916,0.077307746,8
2917,0.105621696,8
2918,0.10097888,8
2919,0.096631035,8
2920,0.097099766,8
2921,0.09202214,8
2922,0.10406304,8
2923,0.13250074,8
2924,0.07947002,8
2925,0.084046505,8
2926,0.10410885,8
2927,0.103393875,8
2928,0.088191286,8
2929,0.08748511,8
2930,0.09143054,8
2931,0.15895742,8
2932,0.0796281,8
2933,0.086034104,8
2934,0.11190785,8
2935,0.09507115,8
2936,0.09004952,8
2937,0.12545095,8
2938,0.08014496,8
2939,0.14750451,8
2940,0.09627205,8
2941,0.08504931,8
2942,0.08536548,8
2943,0.06838061,8
2944,0.117405824,8
2945,0.0949077,8
2946,0.104796074,8
2947,0.09566291,8
2948,0.13784756,8
2949,0.09605533,8
2950,0.14992337,8
2951,0.104499824,8
2952,0.12601247,8
2953,0.08996577,8
2954,0.122246236,8
2955,0.13548715,8
2956,0.09400346,8
2957,0.09994147,8
2958,0.10471516,8
2959,0.10534324,8
2960,0.10366229,8
2961,0.10730382,8
2962,0.09829486,8
2963,0.11956249,8
2964,0.11573659,8
2965,0.09704278,8
2966,0.07767307,8
2967,0.08504874,8
2968,0.10087305,8
2969,0.099391475,8
2970,0.11384219,8
2971,0.14897037,8
2972,0.12810738,8
2973,0.07889517,8
2974,0.07788042,8
2975,0.1100302,8
2976,0.16701907,8
2977,0.08638623,8
2978,0.078459166,8
2979,0.08711166,8
2980,0.09992507,8
2981,0.08031453,8
2982,0.07171155,8
2983,0.092321284,8
2984,0.06664149,8
2985,0.08546335,8
2986,0.13958184,8
2987,0.079276495,8
2988,0.0895754,8
2989,0.09061889,8
2990,0.13624942,8
2991,0.085757166,8
2992,0.10231656,8
2993,0.14699349,8
2994,0.07609539,8
2995,0.08899563,8
2996,0.070901096,8
2997,0.10692915,8
2998,0.08557847,8
2999,0.06761875,8
3000,0.064079694,8
3001,0.09844163,8
3002,0.08094528,8
3003,0.069717035,8
3004,0.06600838,8
3005,0.120778,8
3006,0.118325934,8
3007,0.13777305,8
3008,0.11916489,8
3009,0.097390786,8
3010,0.1845952,8
3011,0.117687136,8
3012,0.07868848,8
3013,0.11475583,8
3014,0.09834643,8
3015,0.104727596,8
3016,0.1185389,8
3017,0.101360865,8
3018,0.09781258,8
3019,0.09914446,8
3020,0.10224902,8
3021,0.08638736,8
3022,0.112524584,8
3023,0.1032219,8
3024,0.12267852,8
3025,0.1049696,8
3026,0.11589808,8
3027,0.10309508,8
3028,0.11257012,8
3029,0.09881436,8
3030,0.08564418,8
3031,0.121451184,8
3032,0.06384305,8
3033,0.099596135,8
3034,0.14460911,8
3035,0.060306445,8
3036,0.11749935,8
3037,0.105576225,8
3038,0.10472803,8
3039,0.13683029,8
3040,0.09994327,8
3041,0.066402785,8
3042,0.08498983,8
3043,0.102286145,8
3044,0.10310714,8
3045,0.120079555,8
3046,0.1325575,8
3047,0.13188313,8
3048,0.085815415,8
3049,0.10568434,8
3050,0.09104575,8
3051,0.10564479,8
3052,0.100678176,8
3053,0.08289619,8
3054,0.105772465,8
3055,0.079134785,8
3056,0.10989111,8
3057,0.10243886,8
3058,0.11919298,8
3059,0.06702198,8
3060,0.12758309,8
3061,0.09422445,8
3062,0.12889148,8
3063,0.079767816,8
3064,0.08047531,8
3065,0.10075654,8
3066,0.09092719,8
3067,0.073300906,8
3068,0.14968902,8
3069,0.08896928,8
3070,0.112596326,8
3071,0.119258575,8
3072,0.09437983,8
3073,0.06825044,8
3074,0.13545142,8
3075,0.09199422,8
3076,0.1342544,8
3077,0.08989139,8
3078,0.09582092,8
3079,0.112611115,8
3080,0.08156006,8
3081,0.104516335,8
3082,0.10612402,8
3083,0.120353185,8
3084,0.10524706,8
3085,0.087623954,8
3086,0.12527649,8
3087,0.11815763,8
3088,0.14076188,8
3089,0.09449592,8
3090,0.13693352,8
3091,0.11685068,8
3092,0.122724734,8
3093,0.11227999,8
3094,0.077374704,8
3095,0.1107423,8
3096,0.08273006,8
3097,0.091533035,8
3098,0.10976177,8
3099,0.08320203,8
3100,0.08736131,8
3101,0.1501594,8
3102,0.13674611,8
3103,0.086266294,8
3104,0.08584105,8
3105,0.07912812,8
3106,0.07287176,8
3107,0.10131512,8
3108,0.12881888,8
3109,0.13143031,8
3110,0.12469022,8
3111,0.097930215,8
3112,0.09857626,8
3113,0.12646566,8
3114,0.080102935,8
3115,0.08742219,8
3116,0.121679194,8
3117,0.069389656,8
3118,0.09283565,8
3119,0.08472924,8
3120,0.14663158,8
3121,0.073178984,8
3122,0.11927826,8
3123,0.065513566,8
3124,0.08782626,8
3125,0.09544306,8
3126,0.12852149,8
3127,0.086409025,8
3128,0.08471503,8
3129,0.10266024,8
3130,0.11677082,8
3131,0.06118006,8
3132,0.14503308,8
3133,0.091369115,8
3134,0.068161,8
3135,0.08915392,8
3136,0.09712712,8
3137,0.07976296,8
3138,0.121037014,8
3139,0.09365236,8
3140,0.085807785,8
3141,0.11089003,8
3142,0.12804218,8
3143,0.057046555,8
3144,0.070644915,8
3145,0.07803565,8
3146,0.05340788,8
3147,0.09787008,8
3148,0.07503531,8
3149,0.099552535,8
3150,0.06786211,8
3151,0.07787743,8
3152,0.09360494,8
3153,0.07289956,8
3154,0.13849875,8
3155,0.14734337,8
3156,0.14579801,8
3157,0.12464344,8
3158,0.078316174,8
3159,0.10203929,8
3160,0.108770385,8
3161,0.13869801,8
3162,0.10739325,8
3163,0.09880238,8
3164,0.11654362,8
3165,0.084173426,8
3166,0.090703055,8
3167,0.096889354,8
3168,0.11877738,8
3169,0.07792057,8
3170,0.087249756,8
3171,0.070905305,8
3172,0.13188244,8
3173,0.096872255,8
3174,0.09306131,8
3175,0.09890313,8
3176,0.08478482,8
3177,0.081559055,8
3178,0.08400746,8
3179,0.093420945,8
3180,0.095364615,8
3181,0.07687232,8
3182,0.0909281,8
3183,0.06854739,8
3184,0.08004385,8
3185,0.093553975,8
3186,0.21846361,8
3187,0.07667463,8
3188,0.09835233,8
3189,0.11999539,8
3190,0.12825578,8
3191,0.10270385,8
3192,0.10992233,8
3193,0.11201534,8
3194,0.11720816,8
3195,0.12134068,8
3196,0.11581884,8
3197,0.12762693,8
3198,0.096065216,8
3199,0.10928188,8
3200,0.113055736,8
3201,0.13412298,8
3202,0.09072166,8
3203,0.081409805,8
3204,0.074633025,8
3205,0.06036718,8
3206,0.1037166,8
3207,0.06922494,8
3208,0.19614619,8
3209,0.14858833,8
3210,0.07677737,8
3211,0.15099643,8
3212,0.11234108,8
3213,0.13074613,8
3214,0.13216938,8
3215,0.13250048,8
3216,0.10519212,8
3217,0.093032636,8
3218,0.11505068,8
3219,0.115506314,8
3220,0.11829432,8
3221,0.10735678,8
3222,0.11778567,8
3223,0.091654636,8
3224,0.094195135,8
3225,0.1618858,8
3226,0.10569936,8
3227,0.11604013,8
3228,0.10239479,8
3229,0.10410245,8
3230,0.089396305,8
3231,0.07697409,8
3232,0.12582149,8
3233,0.09122626,8
3234,0.07376797,8
3235,0.091577336,8
3236,0.13228408,8
3237,0.08485485,8
3238,0.105188236,8
3239,0.09202617,8
3240,0.091549404,8
3241,0.100312814,8
3242,0.09933733,8
3243,0.092107475,8
3244,0.09436382,8
3245,0.10467716,8
3246,0.08040323,8
3247,0.11725978,8
3248,0.10781799,8
3249,0.1588431,8
3250,0.13038099,8
3251,0.09554004,8
3252,0.10872872,8
3253,0.12105861,8
3254,0.09384641,8
3255,0.10154001,8
3256,0.0928777,8
3257,0.0905187,8
3258,0.118011266,8
3259,0.07830783,8
3260,0.12453078,8
3261,0.056369286,8
3262,0.14596549,8
3263,0.11537243,8
3264,0.07691258,8
3265,0.09944369,8
3266,0.073749885,8
3267,0.11935737,8
3268,0.11371675,8
3269,0.07664257,8
3270,0.08458356,8
3271,0.063696705,8
3272,0.10753568,8
3273,0.07328061,8
3274,0.109890066,8
3275,0.08178371,8
3276,0.08899591,8
3277,0.1041158,8
3278,0.089310125,8
3279,0.14339364,8
3280,0.073023446,8
3281,0.06617239,8
3282,0.090029515,8
3283,0.11146287,8
3284,0.070352875,8
3285,0.08481688,8
3286,0.08863593,8
3287,0.09809181,8
3288,0.11837611,8
3289,0.10207435,8
3290,0.10537071,8
3291,0.12801711,8
3292,0.10746853,8
3293,0.0917471,8
3294,0.098465435,8
3295,0.09548655,8
3296,0.07914521,8
3297,0.092454225,8
3298,0.10446676,8
3299,0.08098373,8
3300,0.079586856,8
3301,0.06560911,8
3302,0.0880549,8
3303,0.11058304,8
3304,0.103462875,8
3305,0.07208142,8
3306,0.052863967,8
3307,0.11134186,8
3308,0.06836148,8
3309,0.11620823,8
3310,0.10524119,8
3311,0.07770493,8
3312,0.086868905,8
3313,0.07258797,8
3314,0.105453394,8
3315,0.107673295,8
3316,0.070344105,8
3317,0.07825379,8
3318,0.08550328,8
3319,0.09759419,8
3320,0.086265944,8
3321,0.12410351,8
3322,0.15440655,8
3323,0.10076443,8
3324,0.09167317,8
3325,0.1029745,8
3326,0.12079722,8
3327,0.11840912,8
3328,0.08841178,8
3329,0.11492198,8
3330,0.096208416,8
3331,0.09908298,8
3332,0.084043495,8
3333,0.10015575,8
3334,0.1098542,8
3335,0.07231526,8
3336,0.11707441,8
3337,0.089383185,8
3338,0.07336989,8
3339,0.15393469,8
3340,0.10743977,8
3341,0.11190972,8
3342,0.09018209,8
3343,0.078126006,8
3344,0.12885007,8
3345,0.083495855,8
3346,0.10201565,8
3347,0.0622059,8
3348,0.08974969,8
3349,0.06026985,8
3350,0.07929549,8
3351,0.110702954,8
3352,0.118847616,8
3353,0.1408694,8
3354,0.13101389,8
3355,0.10139115,8
3356,0.1237359,8
3357,0.09921536,8
3358,0.1025524,8
3359,0.08504404,8
3360,0.11071572,8
3361,0.091369495,8
3362,0.11122535,8
3363,0.10056276,8
3364,0.09221278,8
3365,0.10732101,8
3366,0.078572534,8
3367,0.09058043,8
3368,0.109272026,8
3369,0.07040209,8
3370,0.1031235,8
3371,0.08204183,8
3372,0.08523349,8
3373,0.10000885,8
3374,0.08985308,8
3375,0.15509304,8
3376,0.10744952,8
3377,0.08927401,8
3378,0.09794224,8
3379,0.12101527,8
3380,0.18739127,8
3381,0.14009282,8
3382,0.083798006,8
3383,0.10432643,8
3384,0.06818416,8
3385,0.14231399,8
3386,0.19909257,8
3387,0.13554099,8
3388,0.15697698,8
3389,0.07093656,8
3390,0.14263687,8
3391,0.11126374,8
3392,0.11278425,8
3393,0.09337918,8
3394,0.11759201,8
3395,0.12513012,8
3396,0.07287826,8
3397,0.10262528,8
3398,0.13101806,8
3399,0.09199175,8
3400,0.0863352,8
3401,0.07541664,8
3402,0.10434323,8
3403,0.11578936,8
3404,0.16091691,8
3405,0.101114295,8
3406,0.14106722,8
3407,0.14169781,8
3408,0.104844056,8
3409,0.12336771,8
3410,0.12445907,8
3411,0.105367936,8
3412,0.10193681,8
3413,0.085484035,8
3414,0.1370627,8
3415,0.11982576,8
3416,0.13334486,8
3417,0.07323777,8
3418,0.12260784,8
3419,0.13122706,8
3420,0.0842025,8
3421,0.10409554,8
3422,0.104313575,8
3423,0.09975921,8
3424,0.081409946,8
3425,0.14520694,8
3426,0.10783382,8
3427,0.080973014,8
3428,0.123311676,8
3429,0.07445542,8
3430,0.12526491,8
3431,0.074446924,8
3432,0.10894911,8
3433,0.067927994,8
3434,0.07671108,8
3435,0.05982522,8
3436,0.12175921,8
3437,0.10026916,8
3438,0.07451777,8
3439,0.10853864,8
3440,0.11905739,8
3441,0.09203479,8
3442,0.08934462,8
3443,0.11689486,8
3444,0.11130791,8
3445,0.08302652,8
3446,0.10101785,8
3447,0.09048939,8
3448,0.08225332,8
3449,0.11745308,8
3450,0.11125002,8
3451,0.11290074,8
3452,0.08319761,8
3453,0.13613556,8
3454,0.10577359,8
3455,0.0922447,8
3456,0.11502095,8
3457,0.12858802,8
3458,0.09496764,8
3459,0.117460035,8
3460,0.11444095,8
3461,0.11676899,8
3462,0.11332234,8
3463,0.10972691,8
3464,0.09647362,8
3465,0.104674235,8
3466,0.09459442,8
3467,0.108355165,8
3468,0.07472415,8
3469,0.111377604,8
3470,0.13361534,8
3471,0.1151475,8
3472,0.113274455,8
3473,0.1198576,8
3474,0.062462956,8
3475,0.07528056,8
3476,0.08343434,8
3477,0.07840071,8
3478,0.13781767,8
3479,0.09058368,8
3480,0.11487809,8
3481,0.106737,8
3482,0.1070285,8
3483,0.13614526,8
3484,0.07532028,8
3485,0.10677648,8
3486,0.112277575,8
3487,0.09376264,8
3488,0.11398629,8
3489,0.09179908,8
3490,0.08770337,8
3491,0.12675059,8
3492,0.12728922,8
3493,0.09920029,8
3494,0.12033741,8
3495,0.09842729,8
3496,0.109477125,8
3497,0.107099265,8
3498,0.13415095,8
3499,0.10543456,8
3500,0.091726884,8
3501,0.09758194,8
3502,0.09117258,8
3503,0.079709,8
3504,0.07269681,8
3505,0.1001826,8
3506,0.11129717,8
3507,0.06709106,8
3508,0.1091586,8
3509,0.08451612,8
3510,0.11421638,8
3511,0.09645323,8
3512,0.09968014,8
3513,0.059774727,8
3514,0.10920982,8
3515,0.07560596,8
3516,0.13917056,8
3517,0.16458447,8
3518,0.10672857,8
3519,0.084285855,8
3520,0.11416033,8
3521,0.10501683,8
3522,0.08278762,8
3523,0.10424969,8
3524,0.15689126,8
3525,0.081803486,8
3526,0.10954122,8
3527,0.13826649,8
3528,0.086950675,8
3529,0.09587839,8
3530,0.09523344,8
3531,0.06992601,8
3532,0.12096553,8
3533,0.095290765,8
3534,0.10803383,8
3535,0.08477608,8
3536,0.12653625,8
3537,0.10016944,8
3538,0.10040309,8
3539,0.07150237,8
3540,0.10051691,8
3541,0.074050955,8
3542,0.105310075,8
3543,0.06910074,8
3544,0.08549999,8
3545,0.09155667,8
3546,0.09584963,8
3547,0.111849524,8
3548,0.123099,8
3549,0.098799855,8
3550,0.09119353,8
3551,0.09129378,8
3552,0.09778094,8
3553,0.09902483,8
3554,0.10427002,8
3555,0.112249404,8
3556,0.074469574,8
3557,0.1242572,8
3558,0.10657616,8
3559,0.08647912,8
3560,0.06941156,8
3561,0.08060407,8
3562,0.07313693,8
3563,0.10136517,8
3564,0.08963021,8
3565,0.10983768,8
3566,0.087881625,8
3567,0.09114378,8
3568,0.09894443,8
3569,0.10475528,8
3570,0.1364333,8
3571,0.08768097,8
3572,0.09478372,8
3573,0.13936935,8
3574,0.07799761,8
3575,0.10110298,8
3576,0.09334665,8
3577,0.08034108,8
3578,0.08875373,8
3579,0.1324944,8
3580,0.0813845,8
3581,0.09499543,8
3582,0.098143175,8
3583,0.09299016,8
3584,0.061121386,8
3585,0.07190457,8
3586,0.0818095,8
3587,0.089149445,8
3588,0.08535769,8
3589,0.08459045,8
3590,0.10660901,8
3591,0.06958104,8
3592,0.09658273,8
3593,0.08962979,8
3594,0.14663242,8
3595,0.07306958,8
3596,0.11486316,8
3597,0.10039867,8
3598,0.10512372,8
3599,0.108417936,8
3600,0.086570695,8
3601,0.13494013,8
3602,0.089024626,8
3603,0.10712046,8
3604,0.092022344,8
3605,0.10996346,8
3606,0.078166455,8
3607,0.07663817,8
3608,0.10245726,8
3609,0.14477623,8
3610,0.12942082,8
3611,0.08745634,8
3612,0.112417616,8
3613,0.09500264,8
3614,0.09185518,8
3615,0.10943058,8
3616,0.13535659,8
3617,0.10039502,8
3618,0.08540068,8
3619,0.09341206,8
3620,0.09348512,8
3621,0.07650751,8
3622,0.065896936,8
3623,0.10642473,8
3624,0.109651536,8
3625,0.10453901,8
3626,0.11770089,8
3627,0.1062315,8
3628,0.09920532,8
3629,0.15598677,8
3630,0.1035804,8
3631,0.10354627,8
3632,0.08935658,8
3633,0.07801059,8
3634,0.089557245,8
3635,0.092973836,8
3636,0.114508666,8
3637,0.13851815,8
3638,0.06446359,8
3639,0.14528807,8
3640,0.10165245,8
3641,0.13893159,8
3642,0.11026578,8
3643,0.08932379,8
3644,0.07682108,8
3645,0.08327048,8
3646,0.10141112,8
3647,0.08038942,8
3648,0.09532641,8
3649,0.08645644,8
3650,0.11893655,8
3651,0.06698763,8
3652,0.10787361,8
3653,0.077301055,8
3654,0.057800557,8
3655,0.08451411,8
3656,0.10021497,8
3657,0.118890904,8
3658,0.08529923,8
3659,0.09953254,8
3660,0.072357275,8
3661,0.09071859,8
3662,0.08533141,8
3663,0.07600745,8
3664,0.11866434,8
3665,0.07762133,8
3666,0.099294014,8
3667,0.095636375,8
3668,0.122763604,8
3669,0.1292946,8
3670,0.11974368,8
3671,0.09299931,8
3672,0.09955767,8
3673,0.08581292,8
3674,0.12911524,8
3675,0.090553656,8
3676,0.09626016,8
3677,0.08894106,8
3678,0.10914327,8
3679,0.06924194,8
3680,0.086752124,8
3681,0.100021064,8
3682,0.111405835,8
3683,0.10040126,8
3684,0.096504726,8
3685,0.10808083,8
3686,0.050424434,8
3687,0.10163077,8
3688,0.079746634,8
3689,0.08184404,8
3690,0.117834635,8
3691,0.1058287,8
3692,0.07892396,8
3693,0.082805224,8
3694,0.094435446,8
3695,0.073821776,8
3696,0.15451314,8
3697,0.137117,8
3698,0.13674976,8
3699,0.106067404,8
3700,0.13963348,8
3701,0.108584784,8
3702,0.104018375,8
3703,0.10123793,8
3704,0.12099589,8
3705,0.088288456,8
3706,0.09245124,8
3707,0.096587926,8
3708,0.0843193,8
3709,0.08775874,8
3710,0.097709574,8
3711,0.10603903,8
3712,0.082883656,8
3713,0.088858075,8
3714,0.06705002,8
3715,0.11358927,8
3716,0.06844355,8
3717,0.12199314,8
3718,0.05687858,8
3719,0.08549694,8
3720,0.10545349,8
3721,0.113912135,8
3722,0.11278904,8
3723,0.09854716,8
3724,0.07899547,8
3725,0.07113456,8
3726,0.094438985,8
3727,0.10737814,8
3728,0.09431876,8
3729,0.11980832,8
3730,0.109911025,8
3731,0.09799021,8
3732,0.09514553,8
3733,0.07479693,8
3734,0.09509942,8
3735,0.06413003,8
3736,0.08557964,8
3737,0.10015229,8
3738,0.14281403,8
3739,0.08254087,8
3740,0.11107895,8
3741,0.09112733,8
3742,0.09388617,8
3743,0.10120613,8
3744,0.0648875,8
3745,0.08655106,8
3746,0.10964537,8
3747,0.09989965,8
3748,0.092825055,8
3749,0.077049725,8
3750,0.08764086,8
3751,0.09987483,8
3752,0.08744357,8
3753,0.13532358,8
3754,0.13503009,8
3755,0.09420093,8
3756,0.074590266,8
3757,0.07728237,8
3758,0.06329199,8
3759,0.11226916,8
3760,0.1296674,8
3761,0.07454012,8
3762,0.10658828,8
3763,0.07942295,8
3764,0.11936753,8
3765,0.087706044,8
3766,0.099162735,8
3767,0.09826427,8
3768,0.107741326,8
3769,0.09223435,8
3770,0.07987211,8
3771,0.094415635,8
3772,0.09696546,8
3773,0.097327866,8
3774,0.08438593,8
3775,0.09609088,8
3776,0.103017986,8
3777,0.12711841,8
3778,0.081875026,8
3779,0.06355107,8
3780,0.08016996,8
3781,0.08429783,8
3782,0.09029931,8
3783,0.08989413,8
3784,0.12131751,8
3785,0.08273753,8
3786,0.09654655,8
3787,0.07253517,8
3788,0.08238762,8
3789,0.10020745,8
3790,0.14324272,8
3791,0.076183036,8
3792,0.10000872,8
3793,0.10091574,8
3794,0.08759245,8
3795,0.098107345,8
3796,0.1151736,8
3797,0.12954375,8
3798,0.056481205,8
3799,0.07345747,8
3800,0.12326215,8
3801,0.12427259,8
3802,0.07079469,8
3803,0.13489407,8
3804,0.08613648,8
3805,0.083967924,8
3806,0.12585568,8
3807,0.12260068,8
3808,0.12481245,8
3809,0.0958096,8
3810,0.09251219,8
3811,0.08931889,8
3812,0.07973592,8
3813,0.11242251,8
3814,0.077531,8
3815,0.0887546,8
3816,0.09649452,8
3817,0.082716614,8
3818,0.08384123,8
3819,0.09008437,8
3820,0.09336761,8
3821,0.108885355,8
3822,0.113405734,8
3823,0.08644288,8
3824,0.09366363,8
3825,0.111570954,8
3826,0.068422236,8
3827,0.1250149,8
3828,0.07802962,8
3829,0.13107789,8
3830,0.09509712,8
3831,0.11773526,8
3832,0.098000154,8
3833,0.08820726,8
3834,0.08701312,8
3835,0.06926039,8
3836,0.09883048,8
3837,0.077061415,8
3838,0.106280886,8
3839,0.0729144,8
3840,0.11012015,8
3841,0.08332954,8
3842,0.103480674,8
3843,0.06751497,8
3844,0.102079764,8
3845,0.06421241,8
3846,0.08347414,8
3847,0.10171335,8
3848,0.088868394,8
3849,0.06944227,8
3850,0.12386009,8
3851,0.12473845,8
3852,0.0830318,8
3853,0.081303276,8
3854,0.11462296,8
3855,0.10117694,8
3856,0.11457124,8
3857,0.09449175,8
3858,0.095517576,8
3859,0.12542668,8
3860,0.10979516,8
3861,0.11401351,8
3862,0.12397228,8
3863,0.08525728,8
3864,0.08633821,8
3865,0.11472448,8
3866,0.0830972,8
3867,0.10742158,8
3868,0.12489032,8
3869,0.080992304,8
3870,0.09224629,8
3871,0.07107944,8
3872,0.07819686,8
3873,0.10081093,8
3874,0.12484299,8
3875,0.10804416,8
3876,0.0883594,8
3877,0.123660736,8
3878,0.06307171,8
3879,0.08067714,8
3880,0.08739351,8
3881,0.13288002,8
3882,0.11757545,8
3883,0.09669476,8
3884,0.09552051,8
3885,0.107720904,8
3886,0.08936115,8
3887,0.08911538,8
3888,0.117047295,8
3889,0.09019093,8
3890,0.09249763,8
3891,0.0717038,8
3892,0.1214797,8
3893,0.073991515,8
3894,0.1512212,8
3895,0.082427695,8
3896,0.14314653,8
3897,0.07887052,8
3898,0.11875831,8
3899,0.108983636,8
3900,0.09203681,8
3901,0.07514495,8
3902,0.11027583,8
3903,0.08407162,8
3904,0.108942084,8
3905,0.09466627,8
